rank,name,symbol,price,market_cap,volume_24h,timestamp
,Cardano,,$0.5721,35.27B,$20.18B,2025-04-06 23:05
,Bitcoin,,"$78,978.26",19.84M,$1.56T,2025-04-06 23:06
,Ethereum,,"$1,582.74",120.67M,$189.93B,2025-04-06 23:06
,Tether,,$0.9992,144.08B,$143.99B,2025-04-06 23:06
,XRP,,$1.94,58.27B,$113.48B,2025-04-06 23:06
,BNB,,$552.91,142.47M,$78.65B,2025-04-06 23:06
,USDC,,$0.9998,60.41B,$60.41B,2025-04-06 23:06
,Solana,,$106.50,514.58M,$54.81B,2025-04-06 23:06
,Dogecoin,,$0.1496,148.74B,$22.27B,2025-04-06 23:06
,TRON,,$0.2306,94.97B,$21.9B,2025-04-06 23:06
,Cardano,,$0.5722,35.27B,$20.19B,2025-04-06 23:06
,Bitcoin,,"$78,978.26",19.84M,$1.56T,2025-04-06 23:07
,Ethereum,,"$1,582.74",120.67M,$189.93B,2025-04-06 23:07
,Tether,,$0.9992,144.08B,$143.99B,2025-04-06 23:07
,XRP,,$1.94,58.27B,$113.48B,2025-04-06 23:07
,BNB,,$552.91,142.47M,$78.65B,2025-04-06 23:07
,USDC,,$0.9998,60.41B,$60.41B,2025-04-06 23:07
,Solana,,$106.50,514.58M,$54.81B,2025-04-06 23:07
,Dogecoin,,$0.1496,148.74B,$22.27B,2025-04-06 23:07
,TRON,,$0.2306,94.97B,$21.9B,2025-04-06 23:07
,Cardano,,$0.5722,35.27B,$20.19B,2025-04-06 23:07
,Bitcoin,,"$78,952.95",19.84M,$1.57T,2025-04-06 23:08
,Ethereum,,"$1,583.88",120.67M,$190.99B,2025-04-06 23:08
,Tether,,$0.9993,144.08B,$143.99B,2025-04-06 23:08
,XRP,,$1.96,58.27B,$114.6B,2025-04-06 23:08
,BNB,,$552.88,142.47M,$78.77B,2025-04-06 23:08
,USDC,,$0.9998,60.41B,$60.41B,2025-04-06 23:08
,Solana,,$106.58,514.58M,$54.85B,2025-04-06 23:08
,Dogecoin,,$0.1501,148.74B,$22.34B,2025-04-06 23:08
,TRON,,$0.2309,94.97B,$21.93B,2025-04-06 23:08
,Cardano,,$0.5761,35.27B,$20.32B,2025-04-06 23:08
,Bitcoin,,"$78,952.95",19.84M,$1.57T,2025-04-06 23:09
,Ethereum,,"$1,583.88",120.67M,$190.99B,2025-04-06 23:09
,Tether,,$0.9993,144.08B,$143.99B,2025-04-06 23:09
,XRP,,$1.96,58.27B,$114.6B,2025-04-06 23:09
,BNB,,$552.88,142.47M,$78.77B,2025-04-06 23:09
,USDC,,$0.9998,60.41B,$60.41B,2025-04-06 23:09
,Solana,,$106.58,514.58M,$54.85B,2025-04-06 23:09
,Dogecoin,,$0.1501,148.74B,$22.34B,2025-04-06 23:09
,TRON,,$0.2309,94.97B,$21.93B,2025-04-06 23:09
,Cardano,,$0.5761,35.27B,$20.32B,2025-04-06 23:09
,Bitcoin,,"$78,982.30",19.84M,$1.56T,2025-04-06 23:10
,Ethereum,,"$1,584.45",120.67M,$191.55B,2025-04-06 23:10
,Tether,,$0.9993,144.08B,$143.99B,2025-04-06 23:10
,XRP,,$1.96,58.27B,$114.72B,2025-04-06 23:10
,BNB,,$553.10,142.47M,$78.8B,2025-04-06 23:10
,USDC,,$0.9998,60.41B,$60.4B,2025-04-06 23:10
,Solana,,$106.87,514.58M,$54.99B,2025-04-06 23:10
,Dogecoin,,$0.1503,148.74B,$22.37B,2025-04-06 23:10
,TRON,,$0.2308,94.97B,$21.93B,2025-04-06 23:10
,Cardano,,$0.5783,35.27B,$20.4B,2025-04-06 23:10
,Bitcoin,,"$78,982.30",19.84M,$1.56T,2025-04-06 23:11
,Ethereum,,"$1,584.45",120.67M,$191.55B,2025-04-06 23:11
,Tether,,$0.9993,144.08B,$143.99B,2025-04-06 23:11
,XRP,,$1.96,58.27B,$114.72B,2025-04-06 23:11
,BNB,,$553.10,142.47M,$78.8B,2025-04-06 23:11
,USDC,,$0.9998,60.41B,$60.4B,2025-04-06 23:11
,Solana,,$106.87,514.58M,$54.99B,2025-04-06 23:11
,Dogecoin,,$0.1503,148.74B,$22.37B,2025-04-06 23:11
,TRON,,$0.2308,94.97B,$21.93B,2025-04-06 23:11
,Cardano,,$0.5783,35.27B,$20.4B,2025-04-06 23:11
,Bitcoin,,"$78,866.63",19.84M,$1.56T,2025-04-06 23:12
,Ethereum,,"$1,579.56",120.67M,$191.55B,2025-04-06 23:12
,Tether,,$0.9992,144.08B,$143.99B,2025-04-06 23:12
,XRP,,$1.96,58.27B,$114.72B,2025-04-06 23:12
,BNB,,$552.62,142.47M,$78.8B,2025-04-06 23:12
,USDC,,$0.9998,60.41B,$60.4B,2025-04-06 23:12
,Solana,,$106.87,514.58M,$54.99B,2025-04-06 23:12
,Dogecoin,,$0.1503,148.74B,$22.37B,2025-04-06 23:12
,TRON,,$0.2308,94.97B,$21.93B,2025-04-06 23:12
,Cardano,,$0.5783,35.27B,$20.4B,2025-04-06 23:12
,Bitcoin,,"$78,866.63",19.84M,$1.56T,2025-04-06 23:13
,Ethereum,,"$1,579.56",120.67M,$191.55B,2025-04-06 23:13
,Tether,,$0.9992,144.08B,$143.99B,2025-04-06 23:13
,XRP,,$1.96,58.27B,$114.72B,2025-04-06 23:13
,BNB,,$552.62,142.47M,$78.8B,2025-04-06 23:13
,USDC,,$0.9998,60.41B,$60.4B,2025-04-06 23:13
,Solana,,$106.87,514.58M,$54.99B,2025-04-06 23:13
,Dogecoin,,$0.1503,148.74B,$22.37B,2025-04-06 23:13
,TRON,,$0.2308,94.97B,$21.93B,2025-04-06 23:13
,Cardano,,$0.5783,35.27B,$20.4B,2025-04-06 23:13
,Bitcoin,,"$78,866.63",19.84M,$1.56T,2025-04-06 23:14
,Ethereum,,"$1,579.56",120.67M,$191.55B,2025-04-06 23:14
,Tether,,$0.9994,144.08B,$143.99B,2025-04-06 23:14
,XRP,,$1.96,58.27B,$114.72B,2025-04-06 23:14
,BNB,,$552.68,142.47M,$78.8B,2025-04-06 23:14
,USDC,,$0.9998,60.41B,$60.4B,2025-04-06 23:14
,Solana,,$106.87,514.58M,$54.99B,2025-04-06 23:14
,Dogecoin,,$0.1503,148.74B,$22.37B,2025-04-06 23:14
,TRON,,$0.2308,94.97B,$21.93B,2025-04-06 23:14
,Cardano,,$0.5783,35.27B,$20.4B,2025-04-06 23:14
,Bitcoin,,"$78,866.63",19.84M,$1.56T,2025-04-06 23:15
,Ethereum,,"$1,579.56",120.67M,$191.55B,2025-04-06 23:15
,Tether,,$0.9994,144.08B,$143.99B,2025-04-06 23:15
,XRP,,$1.96,58.27B,$114.72B,2025-04-06 23:15
,BNB,,$552.68,142.47M,$78.8B,2025-04-06 23:15
,USDC,,$0.9998,60.41B,$60.4B,2025-04-06 23:15
,Solana,,$106.87,514.58M,$54.99B,2025-04-06 23:15
,Dogecoin,,$0.1503,148.74B,$22.37B,2025-04-06 23:15
,TRON,,$0.2308,94.97B,$21.93B,2025-04-06 23:15
,Cardano,,$0.5783,35.27B,$20.4B,2025-04-06 23:15
,Bitcoin,,"$78,945.36",19.84M,$1.57T,2025-04-06 23:16
,Ethereum,,"$1,583.28",120.67M,$190.94B,2025-04-06 23:16
,Tether,,$0.9994,144.08B,$144B,2025-04-06 23:16
,XRP,,$1.96,58.27B,$114.45B,2025-04-06 23:16
,BNB,,$552.68,142.47M,$78.73B,2025-04-06 23:16
,USDC,,$0.9999,60.41B,$60.41B,2025-04-06 23:16
,Solana,,$106.74,514.58M,$54.93B,2025-04-06 23:16
,Dogecoin,,$0.1503,148.74B,$22.36B,2025-04-06 23:16
,TRON,,$0.2308,94.97B,$21.93B,2025-04-06 23:16
,Cardano,,$0.5766,35.27B,$20.34B,2025-04-06 23:16
,Bitcoin,,"$78,945.36",19.84M,$1.57T,2025-04-06 23:17
,Ethereum,,"$1,583.28",120.67M,$190.94B,2025-04-06 23:17
,Tether,,$0.9994,144.08B,$144B,2025-04-06 23:17
,XRP,,$1.96,58.27B,$114.45B,2025-04-06 23:17
,BNB,,$552.68,142.47M,$78.73B,2025-04-06 23:17
,USDC,,$0.9999,60.41B,$60.41B,2025-04-06 23:17
,Solana,,$106.74,514.58M,$54.93B,2025-04-06 23:17
,Dogecoin,,$0.1503,148.74B,$22.36B,2025-04-06 23:17
,TRON,,$0.2308,94.97B,$21.93B,2025-04-06 23:17
,Cardano,,$0.5766,35.27B,$20.34B,2025-04-06 23:17
,Bitcoin,,"$78,945.36",19.84M,$1.57T,2025-04-06 23:18
,Ethereum,,"$1,583.28",120.67M,$190.94B,2025-04-06 23:18
,Tether,,$0.9994,144.08B,$144B,2025-04-06 23:18
,XRP,,$1.96,58.27B,$114.45B,2025-04-06 23:18
,BNB,,$552.68,142.47M,$78.73B,2025-04-06 23:18
,USDC,,$0.9999,60.41B,$60.41B,2025-04-06 23:18
,Solana,,$106.74,514.58M,$54.93B,2025-04-06 23:18
,Dogecoin,,$0.1503,148.74B,$22.36B,2025-04-06 23:18
,TRON,,$0.2308,94.97B,$21.93B,2025-04-06 23:18
,Cardano,,$0.5766,35.27B,$20.34B,2025-04-06 23:18
,Bitcoin,,"$79,245.30",19.84M,$1.57T,2025-04-06 23:19
,Ethereum,,"$1,591.51",120.67M,$191.74B,2025-04-06 23:19
,Tether,,$0.9992,144.08B,$143.97B,2025-04-06 23:19
,XRP,,$1.97,58.27B,$114.84B,2025-04-06 23:19
,BNB,,$554.22,142.47M,$78.77B,2025-04-06 23:19
,USDC,,$0.9998,60.39B,$60.38B,2025-04-06 23:19
,Solana,,$106.54,514.58M,$54.83B,2025-04-06 23:19
,Dogecoin,,$0.1507,148.74B,$22.42B,2025-04-06 23:19
,TRON,,$0.2309,94.97B,$21.93B,2025-04-06 23:19
,Cardano,,$0.5773,35.27B,$20.36B,2025-04-06 23:19
,Bitcoin,,"$79,245.30",19.84M,$1.57T,2025-04-06 23:20
,Ethereum,,"$1,591.51",120.67M,$191.74B,2025-04-06 23:20
,Tether,,$0.9992,144.08B,$143.97B,2025-04-06 23:20
,XRP,,$1.97,58.27B,$114.84B,2025-04-06 23:20
,BNB,,$554.22,142.47M,$78.77B,2025-04-06 23:20
,USDC,,$0.9998,60.39B,$60.38B,2025-04-06 23:20
,Solana,,$106.54,514.58M,$54.83B,2025-04-06 23:20
,Dogecoin,,$0.1507,148.74B,$22.42B,2025-04-06 23:20
,TRON,,$0.2309,94.97B,$21.93B,2025-04-06 23:20
,Cardano,,$0.5773,35.27B,$20.36B,2025-04-06 23:20
,Bitcoin,,"$79,411.74",19.84M,$1.57T,2025-04-06 23:21
,Ethereum,,"$1,593.78",120.67M,$192.05B,2025-04-06 23:21
,Tether,,$0.9991,144.08B,$143.97B,2025-04-06 23:21
,XRP,,$1.97,58.27B,$115.01B,2025-04-06 23:21
,BNB,,$554.22,142.47M,$78.96B,2025-04-06 23:21
,USDC,,$0.9998,60.39B,$60.38B,2025-04-06 23:21
,Solana,,$106.81,514.58M,$54.97B,2025-04-06 23:21
,Dogecoin,,$0.1512,148.74B,$22.5B,2025-04-06 23:21
,TRON,,$0.2307,94.97B,$21.91B,2025-04-06 23:21
,Cardano,,$0.5784,35.27B,$20.4B,2025-04-06 23:21
,Bitcoin,,"$79,411.74",19.84M,$1.57T,2025-04-06 23:21
,Ethereum,,"$1,593.78",120.67M,$192.05B,2025-04-06 23:21
,Tether,,$0.9991,144.08B,$143.97B,2025-04-06 23:21
,XRP,,$1.97,58.27B,$115.01B,2025-04-06 23:21
,BNB,,$554.22,142.47M,$78.96B,2025-04-06 23:21
,USDC,,$0.9998,60.39B,$60.38B,2025-04-06 23:21
,Solana,,$106.81,514.58M,$54.97B,2025-04-06 23:21
,Dogecoin,,$0.1512,148.74B,$22.5B,2025-04-06 23:21
,TRON,,$0.2307,94.97B,$21.91B,2025-04-06 23:21
,Cardano,,$0.5784,35.27B,$20.4B,2025-04-06 23:21
,Bitcoin,,"$79,362.61",19.84M,$1.57T,2025-04-06 23:22
,Ethereum,,"$1,592.73",120.67M,$192.05B,2025-04-06 23:22
,Tether,,$0.9991,144.08B,$143.97B,2025-04-06 23:22
,XRP,,$1.97,58.27B,$115.01B,2025-04-06 23:22
,BNB,,$555.20,142.47M,$78.96B,2025-04-06 23:22
,USDC,,$0.9998,60.39B,$60.38B,2025-04-06 23:22
,Solana,,$106.81,514.58M,$54.97B,2025-04-06 23:22
,Dogecoin,,$0.1512,148.74B,$22.5B,2025-04-06 23:22
,TRON,,$0.2307,94.97B,$21.91B,2025-04-06 23:22
,Cardano,,$0.5784,35.27B,$20.4B,2025-04-06 23:22
,Bitcoin,,"$79,362.61",19.84M,$1.57T,2025-04-06 23:23
,Ethereum,,"$1,592.73",120.67M,$192.05B,2025-04-06 23:23
,Tether,,$0.9991,144.08B,$143.97B,2025-04-06 23:23
,XRP,,$1.97,58.27B,$115.01B,2025-04-06 23:23
,BNB,,$555.20,142.47M,$78.96B,2025-04-06 23:23
,USDC,,$0.9998,60.39B,$60.38B,2025-04-06 23:23
,Solana,,$106.81,514.58M,$54.97B,2025-04-06 23:23
,Dogecoin,,$0.1512,148.74B,$22.5B,2025-04-06 23:23
,TRON,,$0.2307,94.97B,$21.91B,2025-04-06 23:23
,Cardano,,$0.5784,35.27B,$20.4B,2025-04-06 23:23
,Bitcoin,,"$79,566.66",19.84M,$1.58T,2025-04-06 23:24
,Ethereum,,"$1,593.29",120.67M,$192.2B,2025-04-06 23:24
,Tether,,$0.9992,144.08B,$143.96B,2025-04-06 23:24
,XRP,,$1.98,58.27B,$115.54B,2025-04-06 23:24
,BNB,,$555.82,142.47M,$79.11B,2025-04-06 23:24
,USDC,,$0.9998,60.39B,$60.38B,2025-04-06 23:24
,Solana,,$107.16,514.58M,$55.15B,2025-04-06 23:24
,Dogecoin,,$0.1521,148.74B,$22.63B,2025-04-06 23:24
,TRON,,$0.2307,94.97B,$21.92B,2025-04-06 23:24
,Cardano,,$0.5797,35.27B,$20.45B,2025-04-06 23:24
,Bitcoin,,"$79,566.66",19.84M,$1.58T,2025-04-06 23:25
,Ethereum,,"$1,593.29",120.67M,$192.2B,2025-04-06 23:25
,Tether,,$0.9992,144.08B,$143.96B,2025-04-06 23:25
,XRP,,$1.98,58.27B,$115.54B,2025-04-06 23:25
,BNB,,$555.82,142.47M,$79.11B,2025-04-06 23:25
,USDC,,$0.9998,60.39B,$60.38B,2025-04-06 23:25
,Solana,,$107.16,514.58M,$55.15B,2025-04-06 23:25
,Dogecoin,,$0.1521,148.74B,$22.63B,2025-04-06 23:25
,TRON,,$0.2307,94.97B,$21.92B,2025-04-06 23:25
,Cardano,,$0.5797,35.27B,$20.45B,2025-04-06 23:25
,Bitcoin,,"$79,474.41",19.84M,$1.58T,2025-04-06 23:26
,Ethereum,,"$1,594.63",120.67M,$192.57B,2025-04-06 23:26
,Tether,,$0.9991,144.08B,$143.97B,2025-04-06 23:26
,XRP,,$1.98,58.27B,$115.86B,2025-04-06 23:26
,BNB,,$555.82,142.47M,$79.14B,2025-04-06 23:26
,USDC,,$0.9999,60.39B,$60.39B,2025-04-06 23:26
,Solana,,$107.41,514.58M,$55.28B,2025-04-06 23:26
,Dogecoin,,$0.1526,148.74B,$22.7B,2025-04-06 23:26
,TRON,,$0.2308,94.97B,$21.93B,2025-04-06 23:26
,Cardano,,$0.5818,35.27B,$20.52B,2025-04-06 23:26
,Bitcoin,,"$79,474.41",19.84M,$1.58T,2025-04-06 23:27
,Ethereum,,"$1,594.63",120.67M,$192.57B,2025-04-06 23:27
,Tether,,$0.9991,144.08B,$143.97B,2025-04-06 23:27
,XRP,,$1.98,58.27B,$115.86B,2025-04-06 23:27
,BNB,,$555.82,142.47M,$79.14B,2025-04-06 23:27
,USDC,,$0.9999,60.39B,$60.39B,2025-04-06 23:27
,Solana,,$107.41,514.58M,$55.28B,2025-04-06 23:27
,Dogecoin,,$0.1526,148.74B,$22.7B,2025-04-06 23:27
,TRON,,$0.2308,94.97B,$21.93B,2025-04-06 23:27
,Cardano,,$0.5818,35.27B,$20.52B,2025-04-06 23:27
,Bitcoin,,"$79,474.41",19.84M,$1.58T,2025-04-06 23:28
,Ethereum,,"$1,594.63",120.67M,$192.57B,2025-04-06 23:28
,Tether,,$0.9991,144.08B,$143.97B,2025-04-06 23:28
,XRP,,$1.98,58.27B,$115.86B,2025-04-06 23:28
,BNB,,$555.51,142.47M,$79.14B,2025-04-06 23:28
,USDC,,$0.9999,60.39B,$60.39B,2025-04-06 23:28
,Solana,,$107.41,514.58M,$55.28B,2025-04-06 23:28
,Dogecoin,,$0.1526,148.74B,$22.7B,2025-04-06 23:28
,TRON,,$0.2308,94.97B,$21.93B,2025-04-06 23:28
,Cardano,,$0.5818,35.27B,$20.52B,2025-04-06 23:28
,Bitcoin,,"$79,474.41",19.84M,$1.58T,2025-04-06 23:29
,Ethereum,,"$1,594.63",120.67M,$192.57B,2025-04-06 23:29
,Tether,,$0.9991,144.08B,$143.97B,2025-04-06 23:29
,XRP,,$1.98,58.27B,$115.86B,2025-04-06 23:29
,BNB,,$555.51,142.47M,$79.14B,2025-04-06 23:29
,USDC,,$0.9999,60.39B,$60.39B,2025-04-06 23:29
,Solana,,$107.41,514.58M,$55.28B,2025-04-06 23:29
,Dogecoin,,$0.1526,148.74B,$22.7B,2025-04-06 23:29
,TRON,,$0.2308,94.97B,$21.93B,2025-04-06 23:29
,Cardano,,$0.5818,35.27B,$20.52B,2025-04-06 23:29
,Bitcoin,,"$79,396.97",19.84M,$1.58T,2025-04-06 23:30
,Ethereum,,"$1,590.98",120.67M,$192.43B,2025-04-06 23:30
,Tether,,$0.9992,144.08B,$144B,2025-04-06 23:30
,XRP,,$1.98,58.27B,$115.69B,2025-04-06 23:30
,BNB,,$555.73,142.47M,$79.18B,2025-04-06 23:30
,USDC,,$1.00,60.39B,$60.39B,2025-04-06 23:30
,Solana,,$107.55,514.58M,$55.35B,2025-04-06 23:30
,Dogecoin,,$0.1523,148.74B,$22.66B,2025-04-06 23:30
,TRON,,$0.2310,94.97B,$21.94B,2025-04-06 23:30
,Cardano,,$0.5827,35.27B,$20.56B,2025-04-06 23:30
,Bitcoin,,"$79,396.97",19.84M,$1.58T,2025-04-06 23:31
,Ethereum,,"$1,590.98",120.67M,$192.43B,2025-04-06 23:31
,Tether,,$0.9992,144.08B,$144B,2025-04-06 23:31
,XRP,,$1.98,58.27B,$115.69B,2025-04-06 23:31
,BNB,,$555.73,142.47M,$79.18B,2025-04-06 23:31
,USDC,,$1.00,60.39B,$60.39B,2025-04-06 23:31
,Solana,,$107.55,514.58M,$55.35B,2025-04-06 23:31
,Dogecoin,,$0.1523,148.74B,$22.66B,2025-04-06 23:31
,TRON,,$0.2310,94.97B,$21.94B,2025-04-06 23:31
,Cardano,,$0.5827,35.27B,$20.56B,2025-04-06 23:31
,Bitcoin,,"$77,127.97",19.84M,$1.54T,2025-04-07 12:29
,Ethereum,,"$1,502.76",120.67M,$182.42B,2025-04-07 12:29
,Tether,,$0.9990,144.26B,$144.16B,2025-04-07 12:29
,XRP,,$1.80,58.27B,$104.93B,2025-04-07 12:29
,BNB,,$545.11,142.47M,$77.85B,2025-04-07 12:29
,USDC,,$0.9999,60.35B,$60.35B,2025-04-07 12:29
,Solana,,$102.17,515.47M,$52.67B,2025-04-07 12:29
,TRON,,$0.2262,94.97B,$21.49B,2025-04-07 12:29
,Dogecoin,,$0.1407,148.75B,$20.94B,2025-04-07 12:29
,Cardano,,$0.5567,35.27B,$19.64B,2025-04-07 12:29
,Bitcoin,,"$77,127.97",19.84M,$1.54T,2025-04-07 12:30
,Ethereum,,"$1,502.76",120.67M,$182.42B,2025-04-07 12:30
,Tether,,$0.9990,144.26B,$144.16B,2025-04-07 12:30
,XRP,,$1.80,58.27B,$104.93B,2025-04-07 12:30
,BNB,,$545.11,142.47M,$77.85B,2025-04-07 12:30
,USDC,,$0.9999,60.35B,$60.35B,2025-04-07 12:30
,Solana,,$102.17,515.47M,$52.67B,2025-04-07 12:30
,TRON,,$0.2262,94.97B,$21.49B,2025-04-07 12:30
,Dogecoin,,$0.1407,148.75B,$20.94B,2025-04-07 12:30
,Cardano,,$0.5567,35.27B,$19.64B,2025-04-07 12:30
,Bitcoin,,"$77,127.97",19.84M,$1.54T,2025-04-07 12:31
,Ethereum,,"$1,502.76",120.67M,$182.42B,2025-04-07 12:31
,Tether,,$0.9990,144.26B,$144.16B,2025-04-07 12:31
,XRP,,$1.80,58.27B,$104.93B,2025-04-07 12:31
,BNB,,$545.11,142.47M,$77.85B,2025-04-07 12:31
,USDC,,$0.9999,60.35B,$60.35B,2025-04-07 12:31
,Solana,,$102.17,515.47M,$52.67B,2025-04-07 12:31
,TRON,,$0.2262,94.97B,$21.49B,2025-04-07 12:31
,Dogecoin,,$0.1407,148.75B,$20.94B,2025-04-07 12:31
,Cardano,,$0.5567,35.27B,$19.64B,2025-04-07 12:31
,Bitcoin,,"$77,127.97",19.84M,$1.53T,2025-04-07 12:32
,Ethereum,,"$1,502.76",120.67M,$181.98B,2025-04-07 12:32
,Tether,,$0.9990,144.26B,$144.15B,2025-04-07 12:32
,XRP,,$1.79,58.27B,$104.52B,2025-04-07 12:32
,BNB,,$545.11,142.47M,$77.74B,2025-04-07 12:32
,USDC,,$0.9998,60.35B,$60.35B,2025-04-07 12:32
,Solana,,$102.08,515.47M,$52.62B,2025-04-07 12:32
,TRON,,$0.2261,94.97B,$21.48B,2025-04-07 12:32
,Dogecoin,,$0.1403,148.75B,$20.88B,2025-04-07 12:32
,Cardano,,$0.5560,35.27B,$19.61B,2025-04-07 12:32
,Bitcoin,,"$77,127.97",19.84M,$1.53T,2025-04-07 12:33
,Ethereum,,"$1,502.76",120.67M,$181.98B,2025-04-07 12:33
,Tether,,$0.9990,144.26B,$144.15B,2025-04-07 12:33
,XRP,,$1.79,58.27B,$104.52B,2025-04-07 12:33
,BNB,,$545.11,142.47M,$77.74B,2025-04-07 12:33
,USDC,,$0.9998,60.35B,$60.35B,2025-04-07 12:33
,Solana,,$102.08,515.47M,$52.62B,2025-04-07 12:33
,TRON,,$0.2261,94.97B,$21.48B,2025-04-07 12:33
,Dogecoin,,$0.1403,148.75B,$20.88B,2025-04-07 12:33
,Cardano,,$0.5560,35.27B,$19.61B,2025-04-07 12:33
,Bitcoin,,"$77,186.61",19.84M,$1.53T,2025-04-07 12:34
,Ethereum,,"$1,505.12",120.67M,$181.22B,2025-04-07 12:34
,Tether,,$0.9993,144.26B,$144.17B,2025-04-07 12:34
,XRP,,$1.79,58.27B,$104.35B,2025-04-07 12:34
,BNB,,$545.13,142.47M,$77.65B,2025-04-07 12:34
,USDC,,$1.00,60.35B,$60.36B,2025-04-07 12:34
,Solana,,$101.85,515.47M,$52.5B,2025-04-07 12:34
,TRON,,$0.2260,94.97B,$21.47B,2025-04-07 12:34
,Dogecoin,,$0.1399,148.75B,$20.82B,2025-04-07 12:34
,Cardano,,$0.5551,35.27B,$19.58B,2025-04-07 12:34
,Bitcoin,,"$77,186.61",19.84M,$1.53T,2025-04-07 12:35
,Ethereum,,"$1,505.12",120.67M,$181.22B,2025-04-07 12:35
,Tether,,$0.9993,144.26B,$144.17B,2025-04-07 12:35
,XRP,,$1.79,58.27B,$104.35B,2025-04-07 12:35
,BNB,,$545.13,142.47M,$77.65B,2025-04-07 12:35
,USDC,,$1.00,60.35B,$60.36B,2025-04-07 12:35
,Solana,,$101.85,515.47M,$52.5B,2025-04-07 12:35
,TRON,,$0.2260,94.97B,$21.47B,2025-04-07 12:35
,Dogecoin,,$0.1399,148.75B,$20.82B,2025-04-07 12:35
,Cardano,,$0.5551,35.27B,$19.58B,2025-04-07 12:35
,Bitcoin,,"$77,102.80",19.84M,$1.53T,2025-04-07 12:36
,Ethereum,,"$1,507.18",120.67M,$181.61B,2025-04-07 12:36
,Tether,,$0.9993,144.26B,$144.17B,2025-04-07 12:36
,XRP,,$1.79,58.27B,$104.36B,2025-04-07 12:36
,BNB,,$545.04,142.47M,$77.65B,2025-04-07 12:36
,USDC,,$1.00,60.35B,$60.36B,2025-04-07 12:36
,Solana,,$101.71,515.47M,$52.43B,2025-04-07 12:36
,TRON,,$0.2260,94.97B,$21.47B,2025-04-07 12:36
,Dogecoin,,$0.1398,148.75B,$20.8B,2025-04-07 12:36
,Cardano,,$0.5548,35.27B,$19.57B,2025-04-07 12:36
,Bitcoin,,"$77,102.80",19.84M,$1.53T,2025-04-07 12:37
,Ethereum,,"$1,507.18",120.67M,$181.61B,2025-04-07 12:37
,Tether,,$0.9993,144.26B,$144.17B,2025-04-07 12:37
,XRP,,$1.79,58.27B,$104.36B,2025-04-07 12:37
,BNB,,$545.04,142.47M,$77.65B,2025-04-07 12:37
,USDC,,$1.00,60.35B,$60.36B,2025-04-07 12:37
,Solana,,$101.71,515.47M,$52.43B,2025-04-07 12:37
,TRON,,$0.2260,94.97B,$21.47B,2025-04-07 12:37
,Dogecoin,,$0.1398,148.75B,$20.8B,2025-04-07 12:37
,Cardano,,$0.5548,35.27B,$19.57B,2025-04-07 12:37
,Bitcoin,,"$77,456.68",19.84M,$1.54T,2025-04-07 12:38
,Ethereum,,"$1,511.90",120.67M,$182.45B,2025-04-07 12:38
,Tether,,$0.9990,144.26B,$144.13B,2025-04-07 12:38
,XRP,,$1.79,58.27B,$104.67B,2025-04-07 12:38
,BNB,,$545.31,142.47M,$77.77B,2025-04-07 12:38
,USDC,,$0.9997,60.35B,$60.34B,2025-04-07 12:38
,Solana,,$101.48,515.47M,$52.31B,2025-04-07 12:38
,TRON,,$0.2261,94.97B,$21.48B,2025-04-07 12:38
,Dogecoin,,$0.1402,148.75B,$20.87B,2025-04-07 12:38
,Cardano,,$0.5562,35.27B,$19.62B,2025-04-07 12:38
,Bitcoin,,"$77,456.68",19.84M,$1.54T,2025-04-07 12:39
,Ethereum,,"$1,511.90",120.67M,$182.45B,2025-04-07 12:39
,Tether,,$0.9990,144.26B,$144.13B,2025-04-07 12:39
,XRP,,$1.79,58.27B,$104.67B,2025-04-07 12:39
,BNB,,$545.31,142.47M,$77.77B,2025-04-07 12:39
,USDC,,$0.9997,60.35B,$60.34B,2025-04-07 12:39
,Solana,,$101.48,515.47M,$52.31B,2025-04-07 12:39
,TRON,,$0.2261,94.97B,$21.48B,2025-04-07 12:39
,Dogecoin,,$0.1402,148.75B,$20.87B,2025-04-07 12:39
,Cardano,,$0.5562,35.27B,$19.62B,2025-04-07 12:39
,Bitcoin,,"$77,117.38",19.84M,$1.54T,2025-04-07 12:40
,Ethereum,,"$1,492.86",120.67M,$182.45B,2025-04-07 12:40
,Tether,,$0.9990,144.26B,$144.13B,2025-04-07 12:40
,XRP,,$1.79,58.27B,$104.67B,2025-04-07 12:40
,BNB,,$545.88,142.47M,$77.77B,2025-04-07 12:40
,USDC,,$0.9997,60.35B,$60.34B,2025-04-07 12:40
,Solana,,$101.48,515.47M,$52.31B,2025-04-07 12:40
,TRON,,$0.2261,94.97B,$21.48B,2025-04-07 12:40
,Dogecoin,,$0.1402,148.75B,$20.87B,2025-04-07 12:40
,Cardano,,$0.5562,35.27B,$19.62B,2025-04-07 12:40
,Bitcoin,,"$77,117.38",19.84M,$1.54T,2025-04-07 12:41
,Ethereum,,"$1,492.86",120.67M,$182.45B,2025-04-07 12:41
,Tether,,$0.9990,144.26B,$144.13B,2025-04-07 12:41
,XRP,,$1.79,58.27B,$104.67B,2025-04-07 12:41
,BNB,,$545.88,142.47M,$77.77B,2025-04-07 12:41
,USDC,,$0.9997,60.35B,$60.34B,2025-04-07 12:41
,Solana,,$101.48,515.47M,$52.31B,2025-04-07 12:41
,TRON,,$0.2261,94.97B,$21.48B,2025-04-07 12:41
